fecha;NUMERO DE VIAJES (HOJA DE DISTRIB);REPARTO;UNIDAD;PUNTO DE PARTIDA;TIPO DE FLOTA (Propio o Tercero);PESO REQUERIDO;PESO ENTREGADO;PESO ENTREGADO A TIEMPO;NRO ENTREGAS EFECTUADAS (Nro Guias);NRO ENTREGAS RECHAZADAS (Nro Guias);CONSUMO D2;H. SALIDA;FLETE;H.INGRESO;TIEMPO REPARTO;KM INICIAL;KM FINAL;KM RECORRIDO (KM Inicial - KM Final);KM/GL;;;;;;;;;
20/12/2022;69071;FUNDO;M14-016;Chiclayo, Perú;Propia;2708,00;2708,00;100%;2;0;4,947;7:40:00;S/ 1.218,59;10:54:00;;193151;193253;102;20,62;;;;;;;;;
20/12/2022;69074;FUNDO;M14-016;Chiclayo, Perú;Propia;1812,00;1812,00;100%;1;0;1,116;11:20:00;S/ 761,04;12:50:00;;193253;193276;23;20,61;;;;;;;;;
21/12/2022;69253;LOCAL;KLM-532;Trujillo,  Perú;Propia;8762,00;8762,00;100%;3;0;2,960;16:05:00;S/ 3.382,39;19:20:00;;575342;575380;38;12,84;;;;;;;;;
21/12/2022;69211;LOCAL;PMN-125;Trujillo,  Perú;Propia;3194,47;3040,47;95%;13;1;0,945;9:18:00;S/ 1.339,79;12:40:00;;77222;77238;16;16,93;;;;;;;;;
21/12/2022;69247;LOCAL;PMN-125;Trujillo,  Perú;Propia;1419,00;1419,00;100%;11;0;0,945;15:00:00;S/ 505,13;18:23:00;;77238;77261;23;24,34;;;;;;;;;
21/12/2022;69217;FUNDO;AKM-892;Piura, Perú;Propia;2474,00;2474,00;100%;2;0;12,811;6:43:00;S/ 1.147,07;18:29:00;;144811;145030;219;17,09;;;;;;;;;
21/12/2022;69206;LOCAL;SMG-875;Cajamarca, Perú;Propia;692,35;692,35;100%;2;0;1,353;9:35:00;S/ 237,49;11:40:00;;73648;73685;37;27,35;;;;;;;;;
21/12/2022;69245;FUNDO;SMG-875;Cajamarca, Perú;Propia;1678,00;1678,00;100%;2;0;4,204;0:00:00;S/ 894,38;0:00:00;;73685;73800;115;27,35;;;;;;;;;
21/12/2022;69212;LOCAL;DIP-028;Chiclayo, Perú;Propia;1851,20;1851,20;100%;14;0;1,300;9:56:00;S/ 810,27;13:43:00;;98903;98938;35;26,92;;;;;;;;;
21/12/2022;0;RECOJO;DIP-028;Chiclayo, Perú;Propia;0,00;0,00;0%;0;0;1,263;15:15:00;S/ 0,00;17:10:00;;98938;98972;34;26,92;;;;;;;;;
21/12/2022;69207;LOCAL;BRL-549;Chiclayo, Perú;Propia;2534,42;2534,42;100%;25;0;1,993;0:00:00;S/ 999,96;0:00:00;;178023;178070;47;23,58;;;;;;;;;
21/12/2022;69260;LOCAL;BRL-549;Chiclayo, Perú;Propia;2015,00;2015,00;100%;18;0;1,569;0:00:00;S/ 872,97;0:00:00;;178070;178107;37;23,58;;;;;;;;;
21/12/2022;0;RECOJO;M14-016;Chiclayo, Perú;Propia;0,00;0,00;0%;0;0;1,552;8:44:00;S/ 0,00;14:55:00;;193276;193308;32;20,62;;;;;;;;;
22/12/2022;0;TOTTUS;AKM-892;Piura, Perú;Propia;8,00;8,00;100%;;;6,025;8:40:00;S/ 0,00;15:14:00;;145030;145133;103;17,09;;;;;;;;;
22/12/2022;69394;RECOJO;AKM-892;Piura, Perú;Propia;2311,50;2311,50;100%;;;0,527;15:51:00;S/ 1.040,17;10:33:36;;145133;145142;9;17,09;;;;;;;;;
22/12/2022;69341;LOCAL;DIP-028;Chiclayo, Perú;Propia;2047,80;2047,80;100%;;;1,197;9:00:00;S/ 1.090,33;12:15:00;;98972;98997;25;20,89;;;;;;;;;
22/12/2022;69363;LOCAL;DIP-028;Chiclayo, Perú;Propia;2167,00;2167,00;100%;;;0,718;14:55:00;S/ 1.077,90;16:41:00;;98997;99012;15;20,89;;;;;;;;;
22/12/2022;69368;FUNDO;M14-016;Chiclayo, Perú;Propia;1909,00;1909,00;100%;;;4,866;7:07:00;S/ 801,77;3:18:00;;193308;193422;114;23,43;;;;;;;;;
22/12/2022;69322;FUNDO;KLM-532;Trujillo,  Perú;Propia;2146,00;2146,00;100%;;;8,710;4:39:00;S/ 858,40;13:40:00;;575380;575522;142;16,30;;;;;;;;;
23/12/2022;69511;FUNDO;M14-016;Chiclayo, Perú;Propia;5362,00;5362,00;100%;1;0;8,920;4:50:00;S/ 1.072,39;13:55:00;;193422;193626;204;22,87;;;;;;;;;
23/12/2022;0;RECOJO;M14-016;Chiclayo, Perú;Propia;0,00;0,00;0%;0;0;1,662;16:14:00;S/ 0,00;18:00:00;;193626;193664;38;22,86;;;;;;;;;
23/12/2022;69493;LOCAL;DIP-028;Chiclayo, Perú;Propia;5420,00;5420,00;100%;4;0;0,565;9:00:00;S/ 1.355,00;12:18:00;;99012;99026;14;24,78;;;;;;;;;
23/12/2022;69573;LOCAL;DIP-028;Chiclayo, Perú;Propia;1838,00;1527,00;83%;11;3;0,806;16:26:00;S/ 712,62;18:45:00;;99026;99046;20;24,81;;;;;;;;;
23/12/2022;69497;LOCAL;BRL-549;Chiclayo, Perú;Propia;2623,05;2623,05;100%;34;0;4,830;9:45:00;S/ 1.298,83;14:14:00;;178107;178221;114;23,60;;;;;;;;;
22/12/2022;69321;FUNDO;SMG-875;Cajamarca, Perú;Propia;1896,00;1896,00;100%;;;5,650;4:30:00;S/ 52,94;13:48:00;;73800;73956;156;27,61;;;;;;;;;
23/12/2022;69488;LOCAL;SMG-875;Cajamarca, Perú;Propia;2611,30;2512,30;96%;14;2;1,270;0:00:00;S/ 1.001,58;13:47:00;;73956;73991;35;27,56;;;;;;;;;
22/12/2022;69369;LOCAL;KLM-532;Trujillo,  Perú;Propia;1013,00;1013,00;100%;;;2,330;13:34:00;S/ 386,86;18:11:00;;575522;575560;38;16,31;;;;;;;;;
23/12/2022;69535;FUNDO;KLM-532;Trujillo,  Perú;Propia;2435,00;2435,00;100%;2;0;15,776;4:40:00;S/ 1.659,67;11:31:00;;575560;575818;258;16,35;;;;;;;;;
22/12/2022;69344;LOCAL;PMN-125;Trujillo,  Perú;Propia;2690,00;2690,00;100%;;;1,044;8:40:00;S/ 1.344,99;10:50:00;;77261;77291;30;28,74;;;;;;;;;
22/12/2022;0;RECOJO;PMN-125;Trujillo,  Perú;Propia;0,00;0,00;0%;;;0,487;10:40:00;S/ 0,00;12:25:00;;77291;77305;14;28,75;;;;;;;;;
22/12/2022;69366;LOCAL;PMN-125;Trujillo,  Perú;Propia;1866,00;1866,00;100%;;;0,661;15:07:00;S/ 598,44;17:41:00;;77305;77324;19;28,74;;;;;;;;;
23/12/2022;69485;LOCAL;PMN-125;Trujillo,  Perú;Propia;9220,00;9220,00;100%;6;0;1,914;8:25:00;S/ 2.556,98;12:50:00;;77324;77376;52;27,17;;;;;;;;;
23/12/2022;69523;LOCAL;PMN-125;Trujillo,  Perú;Propia;2886,60;2805,60;97%;11;1;1,877;14:25:00;S/ 963,67;18:30:00;;77376;77427;51;27,17;;;;;;;;;
23/12/2022;69517;FUNDO;SMG-875;Cajamarca, Perú;Propia;768,00;768,00;100%;2;0;1,810;14:45:00;S/ 322,56;17:25:00;;73992;74042;50;27,62;;;;;;;;;
23/12/2022;69478;FUNDO;AKM-892;Piura, Perú;Propia;2780,00;2780,00;100%;3;0;6,942;8:50:00;S/ 1.291,09;14:51:00;;145142;145278;136;19,59;;;;;;;;;
24/12/2022;0;TOTTUS;AKM-892;Piura, Perú;Propia;8,00;8,00;100%;0;0;4,033;7:55:00;S/ 0,00;13:40:00;;145278;145357;79;19,59;;;;;;;;;
24/12/2022;69619;LOCAL;DIP-028;Chiclayo, Perú;Propia;2066,30;1935,30;94%;12;7;0,667;9:16:00;S/ 901,09;13:55:00;;99046;99065;19;28,49;;;;;;;;;
24/12/2022;69624;LOCAL;M14-016;Chiclayo, Perú;Propia;4057,00;4057,00;100%;7;0;2,153;10:00:00;S/ 1.678,88;12:40:00;;193664;193707;43;19,97;;;;;;;;;
24/12/2022;69623;LOCAL;BRL-549;Chiclayo, Perú;Propia;3213,25;3213,25;100%;39;0;6,891;8:35:00;S/ 1.506,32;13:10:00;;178221;178292;71;10,30;;;;;;;;;
24/12/2022;69605;LOCAL;SMG-875;Cajamarca, Perú;Propia;1941,00;1923,00;99%;6;1;1,466;8:46:00;S/ 904,05;13:25:00;;74042;74070;28;19,10;;;;;;;;;
24/12/2022;69608;LOCAL;PMN-125;Trujillo,  Perú;Propia;14420,00;14420,00;100%;10;0;0,474;9:10:00;S/ 3.604,99;12:25:00;;77427;77442;15;31,65;;;;;;;;;
26/12/2022;69687;LOCAL;AKM-892;Lima, Perú;Propia;4505,55;4505,55;100%;14;0;3,630;10:02:00;S/ 2.151,37;13:51:00;;145357;145384;27;7,44;;;;;;;;;
26/12/2022;69720;LOCAL;AKM-892;Callao, Perú;Propia;4302,10;3000,10;70%;10;3;0,807;4:05:00;S/ 1.670,43;20:10:00;;145384;145390;6;7,43;;;;;;;;;
26/12/2022;69686;LOCAL;DIP-028;Arequipa, Perú;Propia;1832,00;307,00;17%;3;1;0,597;9:05:00;S/ 968,44;11:20:00;;99065;99082;17;28,49;;;;;;;;;
26/12/2022;69688;LOCAL;DIP-028;Trujillo, Perú;Propia;181,00;181,00;100%;1;0;0,667;11:54:00;S/ 76,88;12:55:00;;99082;99101;19;28,49;;;;;;;;;
26/12/2022;69717;LOCAL;DIP-028;Chiclayo, Perú;Propia;2073,50;1939,10;94%;20;3;0,983;16:02:00;S/ 872,10;19:07:00;;99101;99129;28;28,48;;;;;;;;;
26/12/2022;69690;LOCAL;M14-016;Chimbote, Perú;Propia;2681,00;2681,00;100%;2;0;2,071;8:50:00;S/ 1.331,74;19:55:00;;193707;193744;37;17,87;;;;;;;;;
26/12/2022;69689;LOCAL;BRL-549;Piura, Perú;Propia;1813,00;1813,00;100%;10;0;2,782;9:45:00;S/ 1.100,99;13:32:00;;178292;178341;49;17,61;;;;;;;;;
26/12/2022;69724;LOCAL;BRL-549;Cusco, Perú;Propia;4152,65;3872,45;93%;19;7;2,327;16:09:00;S/ 1.786,05;19:33:00;;178341;178382;41;17,62;;;;;;;;;
26/12/2022;69685;FUNDO;SMG-875;Huancayo, Perú;Propia;1068,00;1068,00;100%;1;0;9,050;8:16:00;S/ 587,40;19:57:00;;74070;74334;264;29,17;;;;;;;;;
26/12/2022;69756;LOCAL;KLM-532;Iquitos, Perú;Propia;1190,00;1190,00;100%;1;0;0,994;5:20:00;S/ 428,39;19:39:00;;575818;575834;16;16,10;;;;;;;;;
26/12/2022;69691;LOCAL;PMN-125;Pucallpa, Perú;Propia;2733,40;2733,40;100%;2;0;0,880;9:05:00;S/ 1.151,39;12:18:00;;77442;77470;28;31,82;;;;;;;;;
26/12/2022;69714;LOCAL;PMN-125;Juliaca, Perú;Propia;2940,00;2940,00;100%;1;0;1,170;15:32:00;S/ 1.237,79;17:52:00;;77470;77507;37;31,62;;;;;;;;;
27/12/2022;69780;LOCAL;DIP-028;Tacna, Perú;Propia;5180,00;5180,00;100%;4;0;0,883;8:28:00;S/ 1.295,01;11:26:00;;99129;99150;21;23,78;;;;;;;;;
27/12/2022;69821;LOCAL;DIP-028;Ica, Perú;Propia;3295,00;3295,00;100%;4;0;1,094;14:17:00;S/ 1.131,34;17:35:00;;99150;99176;26;23,77;;;;;;;;;
27/12/2022;69797;FUNDO;M14-016;Tarapoto, Perú;Propia;1194,00;1194,00;100%;2;0;6,443;4:24:00;S/ 723,94;12:21:00;;193744;193897;153;23,75;;;;;;;;;
27/12/2022;0;RECOJO;M14-016;Ayacucho, Perú;Propia;0,00;0,00;0%;0;0;2,948;13:50:00;S/ 0,00;18:14:00;;193897;193967;70;23,74;;;;;;;;;
27/12/2022;69790;LOCAL;BRL-549;Cajamarca, Perú;Propia;4229,95;4229,95;100%;32;0;3,387;9:00:00;S/ 1.669,39;14:30:00;;178382;178448;66;19,49;;;;;;;;;
27/12/2022;69839;LOCAL;BRL-549;Huacho, Perú;Propia;1554,90;1284,90;83%;3;2;2,617;15:46:00;S/ 624,16;17:55:00;;178448;178499;51;19,49;;;;;;;;;
27/12/2022;69786;LOCAL;SMG-875;Huánuco, Perú;Propia;5440,00;5440,00;100%;4;0;0,965;8:28:00;S/ 1.359,99;13:25:00;;74334;74360;26;26,94;;;;;;;;;
27/12/2022;69826;LOCAL;SMG-875;Paita, Perú;Propia;1560,00;1560,00;100%;1;0;0,779;14:48:00;S/ 390,00;16:21:00;;74360;74381;21;26,96;;;;;;;;;
27/12/2022;69852;LOCAL;SMG-875;Sullana, Perú;Propia;2745,00;2745,00;100%;2;0;0,482;16:40:00;S/ 768,59;18:20:00;;74381;74394;13;26,97;;;;;;;;;
27/12/2022;69796;FUNDO;KLM-532;Huaycan, Perú;Propia;3496,00;3496,00;100%;2;0;25,862;4:40:00;S/ 1.450,55;17:16:00;;575834;576165;331;12,80;;;;;;;;;
27/12/2022;69788;LOCAL;PMN-125;Barranca, Perú;Propia;7040,00;7040,00;100%;6;0;2,129;8:14:00;S/ 1.977,00;13:32:00;;77507;77561;54;25,36;;;;;;;;;
27/12/2022;69849;LOCAL;PMN-125;Puno, Perú;Propia;2297,95;2286,85;100%;15;0;1,065;15:18:00;S/ 1.006,56;19:03:00;;77561;77588;27;25,35;;;;;;;;;
28/12/2022;69911;LOCAL;AKM-892;San Ignacio, Perú;Propia;6251,50;6251,50;100%;1;0;0,512;10:01:00;S/ 2.665,23;12:19:00;;145390;145403;13;25,39;;;;;;;;;
28/12/2022;69942;LOCAL;AKM-892;Huaraz, Perú;Propia;1368,50;1368,50;100%;6;0;1,653;2:26:00;S/ 538,25;17:23:00;;145403;145445;42;25,41;;;;;;;;;
28/12/2022;69914;LOCAL;DIP-028;Pisco, Perú;Propia;2117,50;2070,50;98%;16;1;0,713;9:45:00;S/ 1.178,01;13:00:00;;99176;99193;17;23,84;;;;;;;;;
28/12/2022;0;RECOJO;DIP-028;Tumbes, Perú;Propia;0,00;0,00;0%;0;0;0,545;13:05:00;S/ 0,00;13:33:00;;99193;99206;13;23,85;;;;;;;;;
28/12/2022;69965;LOCAL;DIP-028;Chosica, Perú;Propia;4260,00;4260,00;100%;3;0;0,881;0:00:00;S/ 1.501,79;18:00:00;;99206;99227;21;23,84;;;;;;;;;
28/12/2022;69908;FUNDO;M14-016;Puerto Maldonado, Perú;Propia;846,00;846,00;100%;2;0;5,035;9:01:00;S/ 307,20;14:41:00;;193967;194080;113;22,44;;;;;;;;;
28/12/2022;69950;FUNDO;M14-016;Abancay, Perú;Propia;1501,00;1501,00;100%;0;3;4,901;15:20:00;S/ 756,40;19:00:00;;194080;194190;110;22,44;;;;;;;;;
28/12/2022;69915;LOCAL;BRL-549;Moquegua, Perú;Propia;4656,92;4656,92;100%;18;0;4,614;10:05:00;S/ 2.140,94;14:25:00;;178499;178565;66;14,30;;;;;;;;;
28/12/2022;69919;FUNDO;SMG-875;Víctor Larco Herrera, Perú;Propia;303,00;303,00;100%;1;0;8,207;5:18:00;S/ 3,81;11:49:00;;74394;74647;253;30,83;;;;;;;;;
28/12/2022;0;ABASTECIMIENTO;SMG-875;Cerro de Pasco, Perú;Propia;0,00;0,00;0%;0;0;0,259;15:40:00;S/ 0,00;15:57:00;;74647;74655;8;30,89;;;;;;;;;
28/12/2022;69918;FUNDO;KLM-532;Moyobamba, Perú;Propia;2315,00;2315,00;100%;18;0;12,071;4:15:00;S/ 1.150,61;15:35:00;;576165;576355;190;15,74;;;;;;;;;
28/12/2022;69913;LOCAL;PMN-125;Huancavelica, Perú;Propia;1703,20;1703,20;100%;5;0;1,920;9:42:00;S/ 939,09;12:45:00;;77588;77640;52;27,08;;;;;;;;;
28/12/2022;69943;LOCAL;PMN-125;Camaná, Perú;Propia;2820,10;2820,10;100%;8;0;0,628;14:31:00;S/ 1.261,27;18:30:00;;77640;77657;17;27,07;;;;;;;;;
29/12/2022;70071;FUNDO;AKM-892;Chancay, Perú;Propia;6,00;6,00;100%;1;0;4,864;6:58:00;S/ 0,38;11:47:00;;145445;145528;83;17,07;;;;;;;;;
29/12/2022;70127;LOCAL;AKM-892;Chachapoyas, Perú;Propia;2012,60;2012,60;100%;5;1;2,168;15:47:00;S/ 596,74;17:56:00;;145528;145565;37;17,06;;;;;;;;;
29/12/2022;70045;LOCAL;DIP-028;Ferreñafe, Perú;Propia;6380,00;6380,00;100%;8;0;1,105;8:35:00;S/ 1.594,98;12:55:00;;99227;99257;30;27,15;;;;;;;;;
29/12/2022;70081;LOCAL;DIP-028;Moche, Perú;Propia;1696,00;1696,00;100%;5;0;0,736;14:20:00;S/ 661,11;17:30:00;;99257;99277;20;27,17;;;;;;;;;
29/12/2022;69950;FUNDO;M14-016;Jauja, Perú;Propia;1501,00;1400,00;93%;3;0;8,089;4:35:00;S/ 756,40;10:41:00;;194190;194352;162;20,03;;;;;;;;;
29/12/2022;70138;LOCAL;M14-016;Pacasmayo, Perú;Propia;2520,00;2520,00;100%;1;0;1,847;18:50:00;S/ 1.440,00;20:30:00;;194352;194389;37;20,03;;;;;;;;;
29/12/2022;70050;LOCAL;BRL-549;Monsefú, Perú;Propia;2810,69;2810,69;100%;25;0;4,470;8:45:00;S/ 1.154,78;13:24:00;;178565;178622;57;12,75;;;;;;;;;
29/12/2022;70093;LOCAL;BRL-549;Zarumilla, Perú;Propia;3560,50;3536,47;99%;12;2;3,450;15:05:00;S/ 1.306,41;18:22:00;;178622;178666;44;12,75;;;;;;;;;
29/12/2022;70047;LOCAL;SMG-875;Puerto Pimentel, Perú;Propia;2355,84;2355,84;100%;18;0;1,079;8:31:00;S/ 955,00;12:55:00;;74655;74681;26;24,10;;;;;;;;;
29/12/2022;70080;LOCAL;SMG-875;Concepción, Perú;Propia;2100,00;2100,00;100%;2;0;1,244;14:05:00;S/ 525,00;16:16:00;;74681;74711;30;24,12;;;;;;;;;
29/12/2022;70072;FUNDO;KLM-532;Chupaca, Perú;Propia;2374,00;2124,00;89%;2;1;17,959;4:20:00;S/ 1.026,03;12:34:00;;576355;576651;296;16,48;;;;;;;;;
29/12/2022;70044;LOCAL;PMN-125;Trujillo,  Perú;Propia;5740,00;5740,00;100%;6;0;1,920;8:00:00;S/ 16.652,99;12:36:00;;77657;77709;52;27,08;;;;;;;;;
29/12/2022;70084;LOCAL;PMN-125;Trujillo,  Perú;Propia;2408,00;2408,00;100%;12;0;0,812;14:35:00;S/ 1.185,28;17:41:00;;77709;77731;22;27,09;;;;;;;;;
30/12/2022;70180;LOCAL;AKM-892;Piura, Perú;Propia;6445,00;6445,00;100%;3;0;2,227;10:00:00;S/ 2.042,04;12:43:00;;145565;145603;38;17,06;;;;;;;;;
30/12/2022;70201;LOCAL;AKM-892;Piura, Perú;Propia;6379,00;6379,00;100%;1;0;3,164;0:00:00;S/ 2.551,59;18:29:00;;145603;145657;54;17,07;;;;;;;;;
31/12/2022;70282;LOCAL;AKM-892;Piura, Perú;Propia;1827,00;1827,00;100%;2;0;0,722;9:02:00;S/ 806,69;11:00:00;;145657;145668;11;15,24;;;;;;;;;
