CODIGO;NOMBRE_UNIVERSIDAD;TIPO_GESTION;DEPARTAMENTO_FILIAL;NOMBRE_FILIAL;CODIGO_CLASE_PROGRAMA;NOMBRE_CLASE_PROGRAMA;NOMBRE_PROGRAMA;ANIO_PERIODO;Cant_Carnes
27;UNIVERSIDAD NACIONAL DEL CALLAO;PUBLICO;CALLAO;UNAC-SEDE PRINCIPAL;71;INGENIERÍA Y PROFESIONES AFINES;ESC. PROF. DE ING. MECANICA;2018;735
27;UNIVERSIDAD NACIONAL DEL CALLAO;PUBLICO;CALLAO;UNAC-SEDE PRINCIPAL;71;INGENIERÍA Y PROFESIONES AFINES;INGENIERÍA ELÉCTRICA CON MENCIÓN EN GERENCIA DE PROYECTOS DE INGENIERÍA;2018;1
27;UNIVERSIDAD NACIONAL DEL CALLAO;PUBLICO;CALLAO;UNAC-SEDE PRINCIPAL;71;INGENIERÍA Y PROFESIONES AFINES;MS. EN CIENCIAS DE LA ELECTRON.;2018;39
27;UNIVERSIDAD NACIONAL DEL CALLAO;PUBLICO;CALLAO;UNAC-SEDE PRINCIPAL;71;INGENIERÍA Y PROFESIONES AFINES;MS. EN ING. ELECTRICA;2018;114
27;UNIVERSIDAD NACIONAL DEL CALLAO;PUBLICO;CALLAO;UNAC-SEDE PRINCIPAL;72;INDUSTRIA Y PRODUCCIÓN;ESC. PROF. DE ING. DE ALIMENTOS;2018;747
27;UNIVERSIDAD NACIONAL DEL CALLAO;PUBLICO;CALLAO;UNAC-SEDE PRINCIPAL;72;INDUSTRIA Y PRODUCCIÓN;ESC. PROF. DE ING. INDUSTRIAL;2018;1212
27;UNIVERSIDAD NACIONAL DEL CALLAO;PUBLICO;CALLAO;UNAC-SEDE PRINCIPAL;72;INDUSTRIA Y PRODUCCIÓN;MAESTRIA EN INGENIERIA DE ALIMENTOS;2018;5
27;UNIVERSIDAD NACIONAL DEL CALLAO;PUBLICO;CALLAO;UNAC-SEDE PRINCIPAL;72;INDUSTRIA Y PRODUCCIÓN;MS. EN CIENCIA Y TECNOL.DE ALIM.;2018;39
27;UNIVERSIDAD NACIONAL DEL CALLAO;PUBLICO;CALLAO;UNAC-SEDE PRINCIPAL;72;INDUSTRIA Y PRODUCCIÓN;MS.ING.IND/GER.CAL.PROD.;2018;35
27;UNIVERSIDAD NACIONAL DEL CALLAO;PUBLICO;CALLAO;UNAC-SEDE PRINCIPAL;72;INDUSTRIA Y PRODUCCIÓN;MS.ING.IND/GER.LOGIST.;2018;9
27;UNIVERSIDAD NACIONAL DEL CALLAO;PUBLICO;CALLAO;UNAC-SEDE PRINCIPAL;83;PESCA;ESC. PROF. DE ING. PESQUERA;2018;412
27;UNIVERSIDAD NACIONAL DEL CALLAO;PUBLICO;CALLAO;UNAC-SEDE PRINCIPAL;83;PESCA;MS. EN GESTION PESQUERA;2018;16
27;UNIVERSIDAD NACIONAL DEL CALLAO;PUBLICO;CALLAO;UNAC-SEDE PRINCIPAL;91;SALUD;ESC. PROF. DE ENFERMERIA;2018;850
27;UNIVERSIDAD NACIONAL DEL CALLAO;PUBLICO;CALLAO;UNAC-SEDE PRINCIPAL;91;SALUD;S.ESP.EF.CR.DS.NIÑ.EST.P.INF;2018;20
28;UNIVERSIDAD NACIONAL JOSE FAUSTINO SANCHEZ CARRION;PUBLICO;NO REGISTRADO;[NO ESPECIFICADO];91;SALUD;ENFERMERIA;2018;1
28;UNIVERSIDAD NACIONAL JOSE FAUSTINO SANCHEZ CARRION;PUBLICO;LIMA;UNJFSC-SEDE PRINCIPAL;1;SERVICIOS PERSONALES;CIENCIAS SOCIALES Y TURISMO;2018;181
28;UNIVERSIDAD NACIONAL JOSE FAUSTINO SANCHEZ CARRION;PUBLICO;LIMA;UNJFSC-SEDE PRINCIPAL;1;SERVICIOS PERSONALES;GESTION EN TURISMO Y HOTELERIA;2018;429
28;UNIVERSIDAD NACIONAL JOSE FAUSTINO SANCHEZ CARRION;PUBLICO;LIMA;UNJFSC-SEDE PRINCIPAL;2;SERVICIOS DE HIGIENE Y SALUD OCUPACIONAL;DOCTORADO EN SALUD PUBLICA;2018;12
28;UNIVERSIDAD NACIONAL JOSE FAUSTINO SANCHEZ CARRION;PUBLICO;LIMA;UNJFSC-SEDE PRINCIPAL;11;EDUCACIÓN INICIAL Y PRIMARIA;ED. PRIMARIA Y PROBLEMAS DE APRENDIZAJE;2018;147
28;UNIVERSIDAD NACIONAL JOSE FAUSTINO SANCHEZ CARRION;PUBLICO;LIMA;UNJFSC-SEDE PRINCIPAL;11;EDUCACIÓN INICIAL Y PRIMARIA;EDUCACION INICIAL Y ARTE;2018;303
28;UNIVERSIDAD NACIONAL JOSE FAUSTINO SANCHEZ CARRION;PUBLICO;LIMA;UNJFSC-SEDE PRINCIPAL;11;EDUCACIÓN INICIAL Y PRIMARIA;M. CS. GEST. EDUC.-ESTIMULACION TEMPRANA;2018;1
28;UNIVERSIDAD NACIONAL JOSE FAUSTINO SANCHEZ CARRION;PUBLICO;LIMA;UNJFSC-SEDE PRINCIPAL;12;EDUCACIÓN SECUNDARIA;LENGUA, COMUNICACION E IDIOMA INGLES;2018;133
28;UNIVERSIDAD NACIONAL JOSE FAUSTINO SANCHEZ CARRION;PUBLICO;LIMA;UNJFSC-SEDE PRINCIPAL;12;EDUCACIÓN SECUNDARIA;MATEMATICA, FISICA E INFORMATICA;2018;26
28;UNIVERSIDAD NACIONAL JOSE FAUSTINO SANCHEZ CARRION;PUBLICO;LIMA;UNJFSC-SEDE PRINCIPAL;13;EDUCACIÓN SUPERIOR Y TECNOLÓGICA;CONSTRUCCIONES METALICAS;2018;83
28;UNIVERSIDAD NACIONAL JOSE FAUSTINO SANCHEZ CARRION;PUBLICO;LIMA;UNJFSC-SEDE PRINCIPAL;13;EDUCACIÓN SUPERIOR Y TECNOLÓGICA;M. DOCENCIA SUPERIOR E INVEST. UNIVERSIT;2018;20
28;UNIVERSIDAD NACIONAL JOSE FAUSTINO SANCHEZ CARRION;PUBLICO;LIMA;UNJFSC-SEDE PRINCIPAL;15;EDUCACIÓN FÍSICA;EDUCACION FISICA Y DEPORTES;2018;187
28;UNIVERSIDAD NACIONAL JOSE FAUSTINO SANCHEZ CARRION;PUBLICO;LIMA;UNJFSC-SEDE PRINCIPAL;19;OTROS PROGRAMAS EN EDUCACIÓN;D. CIENCIAS DE LA EDUCACION;2018;14
28;UNIVERSIDAD NACIONAL JOSE FAUSTINO SANCHEZ CARRION;PUBLICO;LIMA;UNJFSC-SEDE PRINCIPAL;19;OTROS PROGRAMAS EN EDUCACIÓN;M. CS. GEST. EDUC.- PEDAGOGIA;2018;3
28;UNIVERSIDAD NACIONAL JOSE FAUSTINO SANCHEZ CARRION;PUBLICO;LIMA;UNJFSC-SEDE PRINCIPAL;31;CIENCIAS SOCIALES Y DEL COMPORTAMIENTO;ECONOMIA Y FINANZAS;2018;482
28;UNIVERSIDAD NACIONAL JOSE FAUSTINO SANCHEZ CARRION;PUBLICO;LIMA;UNJFSC-SEDE PRINCIPAL;31;CIENCIAS SOCIALES Y DEL COMPORTAMIENTO;SOCIOLOGIA;2018;304
28;UNIVERSIDAD NACIONAL JOSE FAUSTINO SANCHEZ CARRION;PUBLICO;LIMA;UNJFSC-SEDE PRINCIPAL;32;PERIODISMO E INFORMACIÓN;CIENCIAS DE LA COMUNICACION;2018;357
28;UNIVERSIDAD NACIONAL JOSE FAUSTINO SANCHEZ CARRION;PUBLICO;LIMA;UNJFSC-SEDE PRINCIPAL;41;ADMINISTRACIÓN Y COMERCIO;ADMINISTRACION;2018;614
28;UNIVERSIDAD NACIONAL JOSE FAUSTINO SANCHEZ CARRION;PUBLICO;LIMA;UNJFSC-SEDE PRINCIPAL;41;ADMINISTRACIÓN Y COMERCIO;CIENCIAS CONTABLES Y FINANCIERAS;2018;577
28;UNIVERSIDAD NACIONAL JOSE FAUSTINO SANCHEZ CARRION;PUBLICO;LIMA;UNJFSC-SEDE PRINCIPAL;41;ADMINISTRACIÓN Y COMERCIO;DOCTORADO EN ADMINISTRACION;2018;11
28;UNIVERSIDAD NACIONAL JOSE FAUSTINO SANCHEZ CARRION;PUBLICO;LIMA;UNJFSC-SEDE PRINCIPAL;41;ADMINISTRACIÓN Y COMERCIO;M. ADMINISTRACION ESTRATEGICA;2018;23
28;UNIVERSIDAD NACIONAL JOSE FAUSTINO SANCHEZ CARRION;PUBLICO;LIMA;UNJFSC-SEDE PRINCIPAL;41;ADMINISTRACIÓN Y COMERCIO;M. CONTABILIDAD-TRIBUTACION;2018;17
28;UNIVERSIDAD NACIONAL JOSE FAUSTINO SANCHEZ CARRION;PUBLICO;LIMA;UNJFSC-SEDE PRINCIPAL;41;ADMINISTRACIÓN Y COMERCIO;M. GERENCIA DE SERVICIOS DE SALUD;2018;17
28;UNIVERSIDAD NACIONAL JOSE FAUSTINO SANCHEZ CARRION;PUBLICO;LIMA;UNJFSC-SEDE PRINCIPAL;41;ADMINISTRACIÓN Y COMERCIO;M. PROYECTOS Y DESARROLLO EMPRESARIAL;2018;9
28;UNIVERSIDAD NACIONAL JOSE FAUSTINO SANCHEZ CARRION;PUBLICO;LIMA;UNJFSC-SEDE PRINCIPAL;41;ADMINISTRACIÓN Y COMERCIO;MAESTRIA EN GESTION PUBLICA;2018;37
28;UNIVERSIDAD NACIONAL JOSE FAUSTINO SANCHEZ CARRION;PUBLICO;LIMA;UNJFSC-SEDE PRINCIPAL;41;ADMINISTRACIÓN Y COMERCIO;NEGOCIOS INTERNACIONALES;2018;462
28;UNIVERSIDAD NACIONAL JOSE FAUSTINO SANCHEZ CARRION;PUBLICO;LIMA;UNJFSC-SEDE PRINCIPAL;42;DERECHO;DERECHO Y CIENCIAS POLITICAS;2018;535
28;UNIVERSIDAD NACIONAL JOSE FAUSTINO SANCHEZ CARRION;PUBLICO;LIMA;UNJFSC-SEDE PRINCIPAL;42;DERECHO;M. DERECHO-CS. PENALES Y CRIMINOLOGICAS;2018;12
28;UNIVERSIDAD NACIONAL JOSE FAUSTINO SANCHEZ CARRION;PUBLICO;LIMA;UNJFSC-SEDE PRINCIPAL;42;DERECHO;MAESTRIA EN DERECHO CONSTITUCIONAL Y ADMINISTRATIVO;2018;9
28;UNIVERSIDAD NACIONAL JOSE FAUSTINO SANCHEZ CARRION;PUBLICO;LIMA;UNJFSC-SEDE PRINCIPAL;42;DERECHO;MAESTRIA EN DERECHO DE FAMILIA Y POLITICAS PUBLICAS DEL NIÑO Y DEL ADOLESCENTE;2018;16
28;UNIVERSIDAD NACIONAL JOSE FAUSTINO SANCHEZ CARRION;PUBLICO;LIMA;UNJFSC-SEDE PRINCIPAL;51;CIENCIAS BIOLÓGICAS Y AFINES;BIOLOG., QUIM. Y TECNOLOGIA DE ALIMENTOS;2018;12
28;UNIVERSIDAD NACIONAL JOSE FAUSTINO SANCHEZ CARRION;PUBLICO;LIMA;UNJFSC-SEDE PRINCIPAL;51;CIENCIAS BIOLÓGICAS Y AFINES;BIOLOGIA CON MENCION EN BIOTECNOLOGIA;2018;158
28;UNIVERSIDAD NACIONAL JOSE FAUSTINO SANCHEZ CARRION;PUBLICO;LIMA;UNJFSC-SEDE PRINCIPAL;52;MEDIO AMBIENTE;DOCTORADO EN CIENCIAS AMBIENTALES;2018;5
28;UNIVERSIDAD NACIONAL JOSE FAUSTINO SANCHEZ CARRION;PUBLICO;LIMA;UNJFSC-SEDE PRINCIPAL;52;MEDIO AMBIENTE;INGENIERIA AMBIENTAL;2018;416
28;UNIVERSIDAD NACIONAL JOSE FAUSTINO SANCHEZ CARRION;PUBLICO;LIMA;UNJFSC-SEDE PRINCIPAL;52;MEDIO AMBIENTE;M. ECOLOGIA Y GESTION AMBIENTAL;2018;2
28;UNIVERSIDAD NACIONAL JOSE FAUSTINO SANCHEZ CARRION;PUBLICO;LIMA;UNJFSC-SEDE PRINCIPAL;53;CIENCIAS FÍSICAS Y QUÍMICAS;FISICA;2018;15
28;UNIVERSIDAD NACIONAL JOSE FAUSTINO SANCHEZ CARRION;PUBLICO;LIMA;UNJFSC-SEDE PRINCIPAL;53;CIENCIAS FÍSICAS Y QUÍMICAS;INGENIERIA QUIMICA;2018;322
28;UNIVERSIDAD NACIONAL JOSE FAUSTINO SANCHEZ CARRION;PUBLICO;LIMA;UNJFSC-SEDE PRINCIPAL;54;MATEMÁTICAS Y ESTADÍSTICA;ESTADISTICA E INFORMATICA;2018;114
28;UNIVERSIDAD NACIONAL JOSE FAUSTINO SANCHEZ CARRION;PUBLICO;LIMA;UNJFSC-SEDE PRINCIPAL;54;MATEMÁTICAS Y ESTADÍSTICA;MATEMATICA APLICADA;2018;56
28;UNIVERSIDAD NACIONAL JOSE FAUSTINO SANCHEZ CARRION;PUBLICO;LIMA;UNJFSC-SEDE PRINCIPAL;61;INFORMÁTICA;INGENIERIA DE SISTEMAS;2018;317
28;UNIVERSIDAD NACIONAL JOSE FAUSTINO SANCHEZ CARRION;PUBLICO;LIMA;UNJFSC-SEDE PRINCIPAL;61;INFORMÁTICA;INGENIERIA INFORMATICA;2018;262
28;UNIVERSIDAD NACIONAL JOSE FAUSTINO SANCHEZ CARRION;PUBLICO;LIMA;UNJFSC-SEDE PRINCIPAL;61;INFORMÁTICA;M. INGENIERIA DE SISTEMAS;2018;8
28;UNIVERSIDAD NACIONAL JOSE FAUSTINO SANCHEZ CARRION;PUBLICO;LIMA;UNJFSC-SEDE PRINCIPAL;71;INGENIERÍA Y PROFESIONES AFINES;ELECTRONICA;2018;10
28;UNIVERSIDAD NACIONAL JOSE FAUSTINO SANCHEZ CARRION;PUBLICO;LIMA;UNJFSC-SEDE PRINCIPAL;71;INGENIERÍA Y PROFESIONES AFINES;INGENIERIA ELECTRONICA;2018;300
28;UNIVERSIDAD NACIONAL JOSE FAUSTINO SANCHEZ CARRION;PUBLICO;LIMA;UNJFSC-SEDE PRINCIPAL;71;INGENIERÍA Y PROFESIONES AFINES;INGENIERIA METALURGICA;2018;380
28;UNIVERSIDAD NACIONAL JOSE FAUSTINO SANCHEZ CARRION;PUBLICO;LIMA;UNJFSC-SEDE PRINCIPAL;72;INDUSTRIA Y PRODUCCIÓN;INGENIERIA EN INDUSTRIAS ALIMENTARIAS;2018;319
28;UNIVERSIDAD NACIONAL JOSE FAUSTINO SANCHEZ CARRION;PUBLICO;LIMA;UNJFSC-SEDE PRINCIPAL;72;INDUSTRIA Y PRODUCCIÓN;INGENIERIA INDUSTRIAL;2018;334
28;UNIVERSIDAD NACIONAL JOSE FAUSTINO SANCHEZ CARRION;PUBLICO;LIMA;UNJFSC-SEDE PRINCIPAL;73;ARQUITECTURA Y CONSTRUCCIÓN;INGENIERIA CIVIL;2018;313
28;UNIVERSIDAD NACIONAL JOSE FAUSTINO SANCHEZ CARRION;PUBLICO;LIMA;UNJFSC-SEDE PRINCIPAL;81;AGRICULTURA;INGENIERIA AGRONOMICA;2018;377
28;UNIVERSIDAD NACIONAL JOSE FAUSTINO SANCHEZ CARRION;PUBLICO;LIMA;UNJFSC-SEDE PRINCIPAL;81;AGRICULTURA;INGENIERIA ZOOTECNICA;2018;254
28;UNIVERSIDAD NACIONAL JOSE FAUSTINO SANCHEZ CARRION;PUBLICO;LIMA;UNJFSC-SEDE PRINCIPAL;83;PESCA;INGENIERIA ACUICOLA;2018;99
28;UNIVERSIDAD NACIONAL JOSE FAUSTINO SANCHEZ CARRION;PUBLICO;LIMA;UNJFSC-SEDE PRINCIPAL;83;PESCA;INGENIERIA PESQUERA;2018;255
28;UNIVERSIDAD NACIONAL JOSE FAUSTINO SANCHEZ CARRION;PUBLICO;LIMA;UNJFSC-SEDE PRINCIPAL;91;SALUD;BROMATOLOGIA Y NUTRICION;2018;428
28;UNIVERSIDAD NACIONAL JOSE FAUSTINO SANCHEZ CARRION;PUBLICO;LIMA;UNJFSC-SEDE PRINCIPAL;91;SALUD;ENFERMERIA;2018;325
28;UNIVERSIDAD NACIONAL JOSE FAUSTINO SANCHEZ CARRION;PUBLICO;LIMA;UNJFSC-SEDE PRINCIPAL;91;SALUD;M. CIENCIA DE LOS ALIMENTOS;2018;3
28;UNIVERSIDAD NACIONAL JOSE FAUSTINO SANCHEZ CARRION;PUBLICO;LIMA;UNJFSC-SEDE PRINCIPAL;91;SALUD;MEDICINA HUMANA;2018;326
28;UNIVERSIDAD NACIONAL JOSE FAUSTINO SANCHEZ CARRION;PUBLICO;LIMA;UNJFSC-SEDE PRINCIPAL;92;BIENESTAR;TRABAJO SOCIAL;2018;407
29;UNIVERSIDAD DE PIURA;PRIVADO;NO REGISTRADO;[NO ESPECIFICADO];31;CIENCIAS SOCIALES Y DEL COMPORTAMIENTO;ECONOMIA;2018;4
29;UNIVERSIDAD DE PIURA;PRIVADO;NO REGISTRADO;[NO ESPECIFICADO];31;CIENCIAS SOCIALES Y DEL COMPORTAMIENTO;PSICOLOGÍA;2018;7
29;UNIVERSIDAD DE PIURA;PRIVADO;NO REGISTRADO;[NO ESPECIFICADO];41;ADMINISTRACIÓN Y COMERCIO;ADMINISTRACION DE EMPRESAS;2018;1
29;UNIVERSIDAD DE PIURA;PRIVADO;NO REGISTRADO;[NO ESPECIFICADO];41;ADMINISTRACIÓN Y COMERCIO;ADMINISTRACION DE SERVICIOS;2018;1
29;UNIVERSIDAD DE PIURA;PRIVADO;NO REGISTRADO;[NO ESPECIFICADO];41;ADMINISTRACIÓN Y COMERCIO;CONTABILIDAD Y AUDITORIA;2018;2
29;UNIVERSIDAD DE PIURA;PRIVADO;NO REGISTRADO;[NO ESPECIFICADO];42;DERECHO;DERECHO;2018;1
29;UNIVERSIDAD DE PIURA;PRIVADO;NO REGISTRADO;[NO ESPECIFICADO];71;INGENIERÍA Y PROFESIONES AFINES;INGENIERIA MECANICO - ELECTRICA;2018;1
29;UNIVERSIDAD DE PIURA;PRIVADO;NO REGISTRADO;[NO ESPECIFICADO];72;INDUSTRIA Y PRODUCCIÓN;INGENIERIA INDUSTRIAL Y DE SISTEMAS;2018;4
29;UNIVERSIDAD DE PIURA;PRIVADO;NO REGISTRADO;[NO ESPECIFICADO];73;ARQUITECTURA Y CONSTRUCCIÓN;ARQUITECTURA;2018;2
29;UNIVERSIDAD DE PIURA;PRIVADO;NO REGISTRADO;[NO ESPECIFICADO];73;ARQUITECTURA Y CONSTRUCCIÓN;INGENIERIA CIVIL;2018;2
29;UNIVERSIDAD DE PIURA;PRIVADO;NO REGISTRADO;[NO ESPECIFICADO];91;SALUD;MEDICINA HUMANA;2018;2
29;UNIVERSIDAD DE PIURA;PRIVADO;LIMA;UDEP-CAMPUS LIMA;19;OTROS PROGRAMAS EN EDUCACIÓN;MAESTRIA EN EDUCACIÓN;2018;11
29;UNIVERSIDAD DE PIURA;PRIVADO;LIMA;UDEP-CAMPUS LIMA;31;CIENCIAS SOCIALES Y DEL COMPORTAMIENTO;DOCTORADO EN HUMANIDADES MENCION EN ESTUDIOS SOBRE CULTURA;2018;22
29;UNIVERSIDAD DE PIURA;PRIVADO;LIMA;UDEP-CAMPUS LIMA;31;CIENCIAS SOCIALES Y DEL COMPORTAMIENTO;ECONOMIA;2018;287
29;UNIVERSIDAD DE PIURA;PRIVADO;LIMA;UDEP-CAMPUS LIMA;31;CIENCIAS SOCIALES Y DEL COMPORTAMIENTO;MAESTRIA EN GESTION CULTURAL;2018;9
29;UNIVERSIDAD DE PIURA;PRIVADO;LIMA;UDEP-CAMPUS LIMA;31;CIENCIAS SOCIALES Y DEL COMPORTAMIENTO;PSICOLOGÍA;2018;268
29;UNIVERSIDAD DE PIURA;PRIVADO;LIMA;UDEP-CAMPUS LIMA;41;ADMINISTRACIÓN Y COMERCIO;ADMINISTRACION DE EMPRESAS;2018;806
29;UNIVERSIDAD DE PIURA;PRIVADO;LIMA;UDEP-CAMPUS LIMA;41;ADMINISTRACIÓN Y COMERCIO;ADMINISTRACION DE SERVICIOS;2018;265
29;UNIVERSIDAD DE PIURA;PRIVADO;LIMA;UDEP-CAMPUS LIMA;42;DERECHO;DERECHO;2018;278
29;UNIVERSIDAD DE PIURA;PRIVADO;LIMA;UDEP-CAMPUS LIMA;42;DERECHO;MAESTRÍA EN DERECHO ADMINISTRATIVO Y REGULATORIO DE MERCADO;2018;30
29;UNIVERSIDAD DE PIURA;PRIVADO;LIMA;UDEP-CAMPUS LIMA;72;INDUSTRIA Y PRODUCCIÓN;INGENIERIA INDUSTRIAL Y DE SISTEMAS;2018;437
29;UNIVERSIDAD DE PIURA;PRIVADO;LIMA;UDEP-CAMPUS LIMA;73;ARQUITECTURA Y CONSTRUCCIÓN;INGENIERIA CIVIL;2018;1
29;UNIVERSIDAD DE PIURA;PRIVADO;LIMA;UDEP-CAMPUS LIMA;73;ARQUITECTURA Y CONSTRUCCIÓN;MAESTRÍA INGENIERÍA CIVIL CON MENCIÓN EN INGENIERÍA VIAL;2018;76
29;UNIVERSIDAD DE PIURA;PRIVADO;LIMA;UDEP-CAMPUS LIMA;91;SALUD;MEDICINA HUMANA;2018;180
29;UNIVERSIDAD DE PIURA;PRIVADO;PIURA;UDEP-CAMPUS PIURA;11;EDUCACIÓN INICIAL Y PRIMARIA;INICIAL;2018;76
29;UNIVERSIDAD DE PIURA;PRIVADO;PIURA;UDEP-CAMPUS PIURA;11;EDUCACIÓN INICIAL Y PRIMARIA;NIVEL PRIMARIA;2018;31
29;UNIVERSIDAD DE PIURA;PRIVADO;PIURA;UDEP-CAMPUS PIURA;12;EDUCACIÓN SECUNDARIA;NIVEL SECUNDARIA - HISTORIA Y CIENCIAS SOCIALES;2018;16
29;UNIVERSIDAD DE PIURA;PRIVADO;PIURA;UDEP-CAMPUS PIURA;12;EDUCACIÓN SECUNDARIA;NIVEL SECUNDARIA - LENGUA INGLESA;2018;40
29;UNIVERSIDAD DE PIURA;PRIVADO;PIURA;UDEP-CAMPUS PIURA;12;EDUCACIÓN SECUNDARIA;NIVEL SECUNDARIA - LENGUA Y LITERATURA;2018;19
29;UNIVERSIDAD DE PIURA;PRIVADO;PIURA;UDEP-CAMPUS PIURA;12;EDUCACIÓN SECUNDARIA;NIVEL SECUNDARIA - MATEMATICA Y FISICA;2018;41
29;UNIVERSIDAD DE PIURA;PRIVADO;PIURA;UDEP-CAMPUS PIURA;19;OTROS PROGRAMAS EN EDUCACIÓN;SEAD;2018;3
29;UNIVERSIDAD DE PIURA;PRIVADO;PIURA;UDEP-CAMPUS PIURA;22;HUMANIDADES;HISTORIA Y GESTIÓN CULTURAL;2018;41
29;UNIVERSIDAD DE PIURA;PRIVADO;PIURA;UDEP-CAMPUS PIURA;31;CIENCIAS SOCIALES Y DEL COMPORTAMIENTO;ECONOMIA;2018;315
29;UNIVERSIDAD DE PIURA;PRIVADO;PIURA;UDEP-CAMPUS PIURA;32;PERIODISMO E INFORMACIÓN;COMUNICACION;2018;354
29;UNIVERSIDAD DE PIURA;PRIVADO;PIURA;UDEP-CAMPUS PIURA;41;ADMINISTRACIÓN Y COMERCIO;ADMINISTRACION DE EMPRESAS;2018;570
29;UNIVERSIDAD DE PIURA;PRIVADO;PIURA;UDEP-CAMPUS PIURA;41;ADMINISTRACIÓN Y COMERCIO;CONTABILIDAD Y AUDITORIA;2018;180
29;UNIVERSIDAD DE PIURA;PRIVADO;PIURA;UDEP-CAMPUS PIURA;42;DERECHO;DERECHO;2018;357
29;UNIVERSIDAD DE PIURA;PRIVADO;PIURA;UDEP-CAMPUS PIURA;71;INGENIERÍA Y PROFESIONES AFINES;INGENIERIA MECANICO - ELECTRICA;2018;435
29;UNIVERSIDAD DE PIURA;PRIVADO;PIURA;UDEP-CAMPUS PIURA;72;INDUSTRIA Y PRODUCCIÓN;INGENIERIA INDUSTRIAL Y DE SISTEMAS;2018;596
29;UNIVERSIDAD DE PIURA;PRIVADO;PIURA;UDEP-CAMPUS PIURA;73;ARQUITECTURA Y CONSTRUCCIÓN;ARQUITECTURA;2018;326
29;UNIVERSIDAD DE PIURA;PRIVADO;PIURA;UDEP-CAMPUS PIURA;73;ARQUITECTURA Y CONSTRUCCIÓN;INGENIERIA CIVIL;2018;734
30;UNIVERSIDAD RICARDO PALMA;PRIVADO;NO REGISTRADO;[NO ESPECIFICADO];23;IDIOMAS;TRADUCCION E INTERPRETACION;2018;11
30;UNIVERSIDAD RICARDO PALMA;PRIVADO;NO REGISTRADO;[NO ESPECIFICADO];31;CIENCIAS SOCIALES Y DEL COMPORTAMIENTO;ECONOMIA;2018;2
30;UNIVERSIDAD RICARDO PALMA;PRIVADO;NO REGISTRADO;[NO ESPECIFICADO];31;CIENCIAS SOCIALES Y DEL COMPORTAMIENTO;PSICOLOGIA;2018;13
30;UNIVERSIDAD RICARDO PALMA;PRIVADO;NO REGISTRADO;[NO ESPECIFICADO];41;ADMINISTRACIÓN Y COMERCIO;ADMINISTRACION DE NEGOCIOS GLOBALES;2018;5
30;UNIVERSIDAD RICARDO PALMA;PRIVADO;NO REGISTRADO;[NO ESPECIFICADO];41;ADMINISTRACIÓN Y COMERCIO;ADMINISTRACION Y GERENCIA;2018;10
30;UNIVERSIDAD RICARDO PALMA;PRIVADO;NO REGISTRADO;[NO ESPECIFICADO];41;ADMINISTRACIÓN Y COMERCIO;CONTABILIDAD Y FINANZAS;2018;2
30;UNIVERSIDAD RICARDO PALMA;PRIVADO;NO REGISTRADO;[NO ESPECIFICADO];41;ADMINISTRACIÓN Y COMERCIO;MARKETING GLOBAL Y ADMINISTRACION COM.;2018;4
30;UNIVERSIDAD RICARDO PALMA;PRIVADO;NO REGISTRADO;[NO ESPECIFICADO];42;DERECHO;DERECHO;2018;4
30;UNIVERSIDAD RICARDO PALMA;PRIVADO;NO REGISTRADO;[NO ESPECIFICADO];51;CIENCIAS BIOLÓGICAS Y AFINES;BIOLOGIA;2018;3
30;UNIVERSIDAD RICARDO PALMA;PRIVADO;NO REGISTRADO;[NO ESPECIFICADO];61;INFORMÁTICA;INGENIERIA INFORMATICA;2018;2
30;UNIVERSIDAD RICARDO PALMA;PRIVADO;NO REGISTRADO;[NO ESPECIFICADO];61;INFORMÁTICA;MAESTRIA EN CIENCIA DE LOS DATOS;2018;1
30;UNIVERSIDAD RICARDO PALMA;PRIVADO;NO REGISTRADO;[NO ESPECIFICADO];71;INGENIERÍA Y PROFESIONES AFINES;INGENIERIA ELECTRONICA;2018;1
30;UNIVERSIDAD RICARDO PALMA;PRIVADO;NO REGISTRADO;[NO ESPECIFICADO];72;INDUSTRIA Y PRODUCCIÓN;INGENIERIA INDUSTRIAL;2018;7
30;UNIVERSIDAD RICARDO PALMA;PRIVADO;NO REGISTRADO;[NO ESPECIFICADO];73;ARQUITECTURA Y CONSTRUCCIÓN;ARQUITECTURA;2018;18
30;UNIVERSIDAD RICARDO PALMA;PRIVADO;NO REGISTRADO;[NO ESPECIFICADO];73;ARQUITECTURA Y CONSTRUCCIÓN;INGENIERIA CIVIL;2018;13
30;UNIVERSIDAD RICARDO PALMA;PRIVADO;NO REGISTRADO;[NO ESPECIFICADO];84;VETERINARIA;MEDICINA VETERINARIA;2018;8
30;UNIVERSIDAD RICARDO PALMA;PRIVADO;NO REGISTRADO;[NO ESPECIFICADO];91;SALUD;MEDICINA HUMANA;2018;27
30;UNIVERSIDAD RICARDO PALMA;PRIVADO;LIMA;URP-UNICA SEDE;1;SERVICIOS PERSONALES;TURISMO Y HOTELERIA;2018;282
30;UNIVERSIDAD RICARDO PALMA;PRIVADO;LIMA;URP-UNICA SEDE;2;SERVICIOS DE HIGIENE Y SALUD OCUPACIONAL;M. EN SALUD PUBLICA;2018;68
